"FIPS Code","Geography","Year","Program Type","Population"
"36055","Monroe County","1972","Intercensal Population Estimate","711,838"
"36057","Montgomery County","1972","Intercensal Population Estimate","57,472"
"36059","Nassau County","1972","Intercensal Population Estimate","1,407,215"
"36061","New York County","1972","Intercensal Population Estimate","1,508,113"
"36063","Niagara County","1972","Intercensal Population Estimate","234,822"
"36065","Oneida County","1972","Intercensal Population Estimate","274,974"
"36067","Onondaga County","1972","Intercensal Population Estimate","469,869"
"36069","Ontario County","1972","Intercensal Population Estimate","82,306"
"36071","Orange County","1972","Intercensal Population Estimate","232,026"
"36073","Orleans County","1972","Intercensal Population Estimate","37,925"
"36075","Oswego County","1972","Intercensal Population Estimate","107,594"
"36077","Otsego County","1972","Intercensal Population Estimate","58,360"
"36079","Putnam County","1972","Intercensal Population Estimate","61,784"
"36081","Queens County","1972","Intercensal Population Estimate","1,984,977"
"36083","Rensselaer County","1972","Intercensal Population Estimate","156,285"
"36085","Richmond County","1972","Intercensal Population Estimate","309,660"
"36087","Rockland County","1972","Intercensal Population Estimate","235,819"
"36089","St. Lawrence County","1972","Intercensal Population Estimate","116,649"
"36091","Saratoga County","1972","Intercensal Population Estimate","135,114"
"36093","Schenectady County","1972","Intercensal Population Estimate","162,477"
"36095","Schoharie County","1972","Intercensal Population Estimate","28,295"
"36097","Schuyler County","1972","Intercensal Population Estimate","17,329"
"36099","Seneca County","1972","Intercensal Population Estimate","34,423"
"36101","Steuben County","1972","Intercensal Population Estimate","101,656"
"36103","Suffolk County","1972","Intercensal Population Estimate","1,174,858"
"36105","Sullivan County","1972","Intercensal Population Estimate","57,287"
"36107","Tioga County","1972","Intercensal Population Estimate","47,756"
"36109","Tompkins County","1972","Intercensal Population Estimate","80,109"
"36111","Ulster County","1972","Intercensal Population Estimate","150,116"
"36113","Warren County","1972","Intercensal Population Estimate","51,372"
"36115","Washington County","1972","Intercensal Population Estimate","54,547"
"36117","Wayne County","1972","Intercensal Population Estimate","82,155"
"36119","Westchester County","1972","Intercensal Population Estimate","893,625"
"36121","Wyoming County","1972","Intercensal Population Estimate","37,966"
"36123","Yates County","1972","Intercensal Population Estimate","20,539"
"36000","New York State","1971","Intercensal Population Estimate","18,364,991"
"36001","Albany County","1971","Intercensal Population Estimate","288,615"
"36003","Allegany County","1971","Intercensal Population Estimate","48,062"
"36005","Bronx County","1971","Intercensal Population Estimate","1,477,414"
"36007","Broome County","1971","Intercensal Population Estimate","223,050"
"36009","Cattaraugus County","1971","Intercensal Population Estimate","84,217"
"36011","Cayuga County","1971","Intercensal Population Estimate","78,881"
"36013","Chautauqua County","1971","Intercensal Population Estimate","150,083"
"36015","Chemung County","1971","Intercensal Population Estimate","101,087"
"36017","Chenango County","1971","Intercensal Population Estimate","46,622"
"36019","Clinton County","1971","Intercensal Population Estimate","76,539"
"36021","Columbia County","1971","Intercensal Population Estimate","54,189"
"36023","Cortland County","1971","Intercensal Population Estimate","45,794"
"36025","Delaware County","1971","Intercensal Population Estimate","46,168"
"36027","Dutchess County","1971","Intercensal Population Estimate","228,868"
"36029","Erie County","1971","Intercensal Population Estimate","1,119,999"
"36031","Essex County","1971","Intercensal Population Estimate","34,476"
"36033","Franklin County","1971","Intercensal Population Estimate","44,970"
"36035","Fulton County","1971","Intercensal Population Estimate","54,881"
"36037","Genesee County","1971","Intercensal Population Estimate","59,804"
"36039","Greene County","1971","Intercensal Population Estimate","34,815"
"36041","Hamilton County","1971","Intercensal Population Estimate","4,794"
"36043","Herkimer County","1971","Intercensal Population Estimate","69,032"
"36045","Jefferson County","1971","Intercensal Population Estimate","89,720"
"36047","Kings County","1971","Intercensal Population Estimate","2,609,009"
"36049","Lewis County","1971","Intercensal Population Estimate","24,199"
"36051","Livingston County","1971","Intercensal Population Estimate","55,393"
"36053","Madison County","1971","Intercensal Population Estimate","63,546"
"36055","Monroe County","1971","Intercensal Population Estimate","712,634"
"36057","Montgomery County","1971","Intercensal Population Estimate","57,123"
"36059","Nassau County","1971","Intercensal Population Estimate","1,418,389"
"36061","New York County","1971","Intercensal Population Estimate","1,520,843"
"36063","Niagara County","1971","Intercensal Population Estimate","234,743"
"36065","Oneida County","1971","Intercensal Population Estimate","274,939"
"36067","Onondaga County","1971","Intercensal Population Estimate","472,476"
"36069","Ontario County","1971","Intercensal Population Estimate","81,305"
"36071","Orange County","1971","Intercensal Population Estimate","228,097"
"36073","Orleans County","1971","Intercensal Population Estimate","37,579"
"36075","Oswego County","1971","Intercensal Population Estimate","104,001"
"36077","Otsego County","1971","Intercensal Population Estimate","57,017"
"36079","Putnam County","1971","Intercensal Population Estimate","58,619"
"36081","Queens County","1971","Intercensal Population Estimate","1,990,857"
"36083","Rensselaer County","1971","Intercensal Population Estimate","154,432"
"36085","Richmond County","1971","Intercensal Population Estimate","304,928"
"36087","Rockland County","1971","Intercensal Population Estimate","235,945"
"36089","St. Lawrence County","1971","Intercensal Population Estimate","113,824"
"36091","Saratoga County","1971","Intercensal Population Estimate","129,237"
"36093","Schenectady County","1971","Intercensal Population Estimate","162,593"
"36095","Schoharie County","1971","Intercensal Population Estimate","26,439"
"36097","Schuyler County","1971","Intercensal Population Estimate","16,828"
"36099","Seneca County","1971","Intercensal Population Estimate","35,363"
"36101","Steuben County","1971","Intercensal Population Estimate","100,585"
"36103","Suffolk County","1971","Intercensal Population Estimate","1,155,810"
"36105","Sullivan County","1971","Intercensal Population Estimate","55,537"
"36107","Tioga County","1971","Intercensal Population Estimate","47,705"
"36109","Tompkins County","1971","Intercensal Population Estimate","77,286"
"36111","Ulster County","1971","Intercensal Population Estimate","146,709"
"36113","Warren County","1971","Intercensal Population Estimate","50,893"
"36115","Washington County","1971","Intercensal Population Estimate","53,776"
"36117","Wayne County","1971","Intercensal Population Estimate","80,919"
"36119","Westchester County","1971","Intercensal Population Estimate","893,523"
"36121","Wyoming County","1971","Intercensal Population Estimate","39,263"
"36123","Yates County","1971","Intercensal Population Estimate","20,547"
"36000","New York State","1970","Census Base Population","18,241,391"
"36001","Albany County","1970","Census Base Population","286,742"
"36003","Allegany County","1970","Census Base Population","46,458"
"36005","Bronx County","1970","Census Base Population","1,471,701"
"36007","Broome County","1970","Census Base Population","221,815"
"36009","Cattaraugus County","1970","Census Base Population","81,666"
"36011","Cayuga County","1970","Census Base Population","77,439"
"36013","Chautauqua County","1970","Census Base Population","147,305"
"36015","Chemung County","1970","Census Base Population","101,537"
"36017","Chenango County","1970","Census Base Population","46,368"
"36019","Clinton County","1970","Census Base Population","72,934"
"36021","Columbia County","1970","Census Base Population","51,519"
"36023","Cortland County","1970","Census Base Population","45,894"
"36025","Delaware County","1970","Census Base Population","44,718"
"36027","Dutchess County","1970","Census Base Population","222,295"
"36029","Erie County","1970","Census Base Population","1,113,491"
"36031","Essex County","1970","Census Base Population","34,631"
"36033","Franklin County","1970","Census Base Population","43,931"
"36035","Fulton County","1970","Census Base Population","52,637"
"36037","Genesee County","1970","Census Base Population","58,722"
"36039","Greene County","1970","Census Base Population","33,136"
"36041","Hamilton County","1970","Census Base Population","4,714"
"36043","Herkimer County","1970","Census Base Population","67,407"
"36045","Jefferson County","1970","Census Base Population","88,508"
"36047","Kings County","1970","Census Base Population","2,602,012"
"36049","Lewis County","1970","Census Base Population","23,644"
"36051","Livingston County","1970","Census Base Population","54,041"
"36053","Madison County","1970","Census Base Population","62,864"
"36055","Monroe County","1970","Census Base Population","711,917"
"36057","Montgomery County","1970","Census Base Population","55,883"
"36059","Nassau County","1970","Census Base Population","1,428,838"
"36061","New York County","1970","Census Base Population","1,539,233"
"36063","Niagara County","1970","Census Base Population","235,720"
"36065","Oneida County","1970","Census Base Population","273,070"
"36067","Onondaga County","1970","Census Base Population","472,835"
"36069","Ontario County","1970","Census Base Population","78,849"
"36071","Orange County","1970","Census Base Population","221,657"
"36073","Orleans County","1970","Census Base Population","37,305"
"36075","Oswego County","1970","Census Base Population","100,897"
"36077","Otsego County","1970","Census Base Population","56,181"
